StudentID,Grade,Course,Period,Teacher,Mark1,Mark2,Mark3,FinalMark,Term,Year
221535925,9,EES84,3,AHN-PARK,70,76,79,79,2,2018
221535925,9,MES43,1,Amarante,88,85,80,80,2,2018
221535925,9,MES44,1,Amarante,88,85,80,80,2,2018
221535925,9,PHS22,5,Owens-Edington,92,95,97,93,2,2018
221535925,9,PPS82,5,Petrocelli,100,97,100,99,2,2018
221535925,9,SLS22,8,Kebalo,87,90,90,90,2,2018
221535925,9,SQS22T,6,ROGERSON,83,89,86,86,2,2018
222216806,9,EES83,3,Flood,75,83,79,79,2,2018
222216806,9,EES84,3,Flood,75,83,79,79,2,2018
222216806,9,MES43,6,Cramm,79,66,69,69,2,2018
222216806,9,MES44,8,Cramm,79,66,69,69,2,2018
222216806,9,PHS22,1,Owens-Edington,79,67,73,73,2,2018
222216806,9,PPS82,2,Petrocelli,94,68,90,73,2,2018
222216806,9,SLS22,1,Kebalo,85,75,77,77,2,2018
222216806,9,SQS22T,6,ROGERSON,77,79,70,70,2,2018
222323602,10,AUS22,5,Barratt,45,55,55,55,2,2018
222323602,10,EES83,3,Flood,45,55,72,55,2,2018
222323602,10,EES84,3,Flood,45,55,72,55,2,2018
222323602,10,MGS22,8,Huerta,NS,NS,NS,NS,2,2018
222323602,10,PHS11,1,Owens-Edington,45,55,55,45,2,2018
222323602,10,PPS84,5,Petrocelli,45,55,45,45,2,2018
222323602,10,SLS22,1,Kebalo,NS,55,55,55,2,2018
222323602,10,SQS22T,6,ROGERSON,NS,NX,55,55,2,2018
222342073,9,EES83,1,Flood,96,96,96,96,2,2018
222342073,9,EES84,1,Flood,96,96,96,96,2,2018
222342073,9,MES43,3,Amarante,100,100,100,100,2,2018
222342073,9,MES44,3,Amarante,100,100,100,100,2,2018
222342073,9,PHS22,5,Owens-Edington,100,100,100,100,2,2018
222342073,9,PPS82,6,Petrocelli,100,98,100,99,2,2018
222342073,9,SLS22,8,Kebalo,97,96,96,96,2,2018
222342073,9,SQS22T,6,ROGERSON,100,100,100,100,2,2018
223228743,12,ANS22,3,Anastas,60,NS,45,45,2,2018
223228743,12,HVS11,6,Abalyan,71,82,77,77,2,2018
223228743,12,MES43,1,Amarante,73,60,69,69,2,2018
223228743,12,MES44,1,Amarante,73,60,69,69,2,2018
223228743,12,MGS22,6,Huerta,NS,NS,NS,NS,2,2018
223486812,9,EES83,6,AHN-PARK,77,83,81,81,2,2018
223486812,9,EES84,6,AHN-PARK,77,83,81,81,2,2018
223486812,9,MES43,3,Cramm,94,85,86,86,2,2018
223486812,9,MES44,3,Cramm,94,85,86,86,2,2018
223486812,9,PHS22,8,Owens-Edington,82,81,83,83,2,2018
223486812,9,PPS82,9,Petrocelli,100,95,95,99,2,2018
223486812,9,SLS22,1,Kebalo,90,86,88,88,2,2018
223486812,9,SQS22T,1,ROGERSON,74,81,87,87,2,2018
225634211,12,HVS11,1,Abalyan,86,86,73,73,2,2018
225634211,12,MPS22,3,KARAVITIS,60,55,55,55,2,2018
225634211,12,PPS88,9,Joyce,90,80,89,90,2,2018
225634211,12,RQS44T,8,MIDDLETON,95,,65,65,2,2018
225634211,12,SDS22,6,SOARES,55,55,55,55,2,2018
225896174,9,ANS22,3,Anastas,78,83,82,82,2,2018
225896174,9,EES83,1,Flood,76,85,85,85,2,2018
225896174,9,EES84,1,Flood,76,85,85,85,2,2018
225896174,9,MGS22,3,Huerta,86,84,85,85,2,2018
225896174,9,PHS22,8,Owens-Edington,78,91,94,94,2,2018
225896174,9,PPS82,9,Petrocelli,83,95,100,92,2,2018
225896174,9,SES22,6,DiGiovanna,90,86,,82,2,2018
225896174,9,SQS22T,6,ROGERSON,72,82,91,91,2,2018
226283521,12,ALS22,6,Anastas,90,86,87,87,2,2018
226283521,12,FSS65,5,HOWELL,98,74,,75,2,2018
226283521,12,FSS66,8,HOWELL,98,70,,75,2,2018
226283521,12,HVS11,1,Abalyan,89,92,86,86,2,2018
226283521,12,PPS88,3,Joyce,95,95,95,100,2,2018
226283521,12,RQS44T,3,MIDDLETON,100,,77,77,2,2018
226312635,9,EES83,3,Flood,81,85,84,84,2,2018
226312635,9,EES84,3,Flood,81,85,84,84,2,2018
226312635,9,MES43,6,Cramm,88,86,85,85,2,2018
226312635,9,MES44,8,Cramm,88,86,85,85,2,2018
226312635,9,PHS22,1,Owens-Edington,68,73,79,79,2,2018
226312635,9,PPS82,2,Petrocelli,100,98,95,98,2,2018
226312635,9,SLS22,1,Kebalo,82,84,84,84,2,2018
226312635,9,SQS22T,6,ROGERSON,81,86,90,90,2,2018
226312866,11,ANS22,1,Anastas,84,82,78,78,2,2018
226312866,11,EES88X,5,Radcliffe,65,77,71,71,2,2018
226312866,11,FSS62,5,Quintanilla,86,88,87,87,2,2018
226312866,11,HUS22,1,Villa,75,70,72,72,2,2018
226312866,11,MRS22,8,Chen,55,76,65,65,2,2018
226312866,11,PPS86,3,Joyce,95,96,96,96,2,2018
226312866,11,RQS42T,4,MIDDLETON,95,,86,86,2,2018
226312866,11,SCS22,3,Garcia,65,65,65,65,2,2018
227171097,10,AUS22,2,Barratt,,72,78,78,2,2018
227171097,10,EES83,6,AHN-PARK,,71,70,70,2,2018
227171097,10,EES84,6,AHN-PARK,,71,70,70,2,2018
227171097,10,HGS43,3,Ferrari,,65,65,65,2,2018
227171097,10,HGS44,3,Ferrari,,65,65,65,2,2018
227171097,10,MGS22,1,Huerta,,55,55,55,2,2018
227171097,10,PPS84,1,Petrocelli,,100,70,99,2,2018
227171097,10,SCS22,8,Garcia,,73,73,73,2,2018
227631124,9,EES83,6,AHN-PARK,65,65,65,65,2,2018
227631124,9,EES84,6,AHN-PARK,65,65,65,65,2,2018
227631124,9,MES43,3,Cramm,60,60,65,65,2,2018
227631124,9,MES44,3,Cramm,60,60,65,65,2,2018
227631124,9,PHS22,8,Owens-Edington,45,55,45,55,2,2018
227631124,9,PPS82,9,Petrocelli,70,91,90,91,2,2018
227631124,9,SLS22,1,Kebalo,55,55,55,55,2,2018
227631124,9,SQS22T,1,ROGERSON,65,67,65,65,2,2018
228528147,10,AUS22,2,Barratt,87,90,82,82,2,2018
228528147,10,EES86,3,Edmonds,91,87,87,87,2,2018
228528147,10,HGS43,6,Landi,93,89,88,88,2,2018
228528147,10,HGS44,6,Landi,93,89,88,88,2,2018
228528147,10,MGS22,8,Huerta,91,80,79,79,2,2018
228528147,10,PPS84,1,Petrocelli,100,100,100,100,2,2018
228528147,10,RVS22T,3,Miller,96,94,85,85,2,2018
228528147,10,SES22,1,DiGiovanna,93,86,,81,2,2018
229136585,9,EES83,3,Flood,89,89,84,84,2,2018
229136585,9,EES84,3,Flood,89,89,84,84,2,2018
229136585,9,MGS22,1,Huerta,86,81,69,69,2,2018
229136585,9,PHS22,8,Owens-Edington,75,77,65,65,2,2018
229136585,9,PPS82,9,Petrocelli,88,98,95,96,2,2018
229136585,9,SDS22,6,SOARES,82,74,65,65,2,2018
229136585,9,SLS22,1,Kebalo,81,77,81,81,2,2018
229136585,9,SQS22T,6,ROGERSON,91,90,79,79,2,2018
230133597,11,ANS22,3,Anastas,89,82,81,81,2,2018
230133597,11,EES88X,1,Radcliffe,65,60,65,65,2,2018
230133597,11,FSS62QA,5,Quintanilla,91,90,85,85,2,2018
230133597,11,HUS22,6,Villa,72,73,73,73,2,2018
230133597,11,MRS22,8,Chen,60,60,55,70,2,2018
230133597,11,PPS86,3,Joyce,90,86,89,89,2,2018
230133597,11,RQS42T,3,MIDDLETON,80,,85,85,2,2018
230133597,11,SES22,1,DiGiovanna,55,55,,65,2,2018
231136466,9,ANS22,1,Anastas,87,70,80,80,2,2018
231136466,9,EES83,3,AHN-PARK,86,86,82,82,2,2018
231136466,9,EES84,3,AHN-PARK,86,86,82,82,2,2018
231136466,9,MGS22,6,Huerta,92,87,87,87,2,2018
231136466,9,PHS22,1,Owens-Edington,88,74,69,69,2,2018
231136466,9,PPS82,2,Petrocelli,91,95,100,97,2,2018
231136466,9,SES22,6,DiGiovanna,93,84,,77,2,2018
231136466,9,SQS22T,8,ROGERSON,88,88,91,91,2,2018
231452814,10,AUS22,2,Barratt,45,55,45,45,2,2018
231452814,10,EES86,1,Edmonds,55,55,NS,NS,2,2018
231452814,10,HGS43,6,Landi,67,55,66,66,2,2018
231452814,10,HGS44,6,Landi,67,55,66,66,2,2018
231452814,10,MGS22,8,Huerta,81,69,65,65,2,2018
231452814,10,PPS84,1,Petrocelli,45,NS,45,45,2,2018
231452814,10,RVS22T,3,Miller,55,70,65,65,2,2018
231452814,10,SCS22,3,Garcia,55,60,55,55,2,2018
231712647,11,EES88X,3,Radcliffe,77,78,76,76,2,2018
231712647,11,FSS62,1,HOWELL,84,75,,71,2,2018
231712647,11,HUS22,3,Villa,82,78,71,71,2,2018
231712647,11,MRS22,5,Chen,78,60,70,70,2,2018
231712647,11,PHS11,1,Owens-Edington,65,75,68,68,2,2018
231712647,11,PPS86,8,Joyce,90,91,93,93,2,2018
231712647,11,RQS42T,9,MIDDLETON,98,,80,80,2,2018
231712647,11,SCS22,5,Garcia,65,72,72,72,2,2018
231965070,12,EES83,6,AHN-PARK,75,60,66,66,2,2018
231965070,12,EES84,6,AHN-PARK,75,60,66,66,2,2018
231965070,12,HVS11,1,Abalyan,78,67,67,67,2,2018
231965070,12,MPS22,3,KARAVITIS,72,69,69,69,2,2018
231965070,12,PPS86,3,Joyce,83,79,82,82,2,2018
231965070,12,PPS88,9,Joyce,75,65,68,68,2,2018
231965070,12,RQS42T,3,MIDDLETON,95,,91,91,2,2018
231965070,12,RQS44T,8,MIDDLETON,70,,90,90,2,2018
233448398,10,AUS22,6,Barratt,60,55,55,55,2,2018
233448398,10,EES86,8,Edmonds,55,55,55,55,2,2018
233448398,10,HGS43,1,Ferrari,65,55,65,65,2,2018
233448398,10,HGS44,1,Ferrari,65,55,65,65,2,2018
233448398,10,MGS22,3,Huerta,60,60,55,55,2,2018
233448398,10,PPS84,5,Petrocelli,65,55,55,55,2,2018
233448398,10,RVS22T,3,Miller,66,55,76,76,2,2018
233448398,10,SES22,6,DiGiovanna,70,60,,65,2,2018
234661296,9,EES83,6,AHN-PARK,98,99,99,99,2,2018
234661296,9,EES84,6,AHN-PARK,98,99,99,99,2,2018
234661296,9,MES43,3,Amarante,100,100,100,100,2,2018
234661296,9,MES44,3,Amarante,100,100,100,100,2,2018
234661296,9,PHS22,8,Owens-Edington,98,99,99,99,2,2018
234661296,9,PPS82,9,Petrocelli,91,93,100,96,2,2018
234661296,9,SLS22,1,Kebalo,97,99,99,99,2,2018
234661296,9,SQS22T,1,ROGERSON,99,99,99,99,2,2018
235293644,10,AUS22,6,Barratt,81,94,94,94,2,2018
235293644,10,EES86,5,Edmonds,83,90,88,88,2,2018
235293644,10,HGS43,1,Ferrari,92,93,93,93,2,2018
235293644,10,HGS44,1,Ferrari,92,93,93,93,2,2018
235293644,10,MRS22,8,Chen,81,90,81,81,2,2018
235293644,10,PPS84,5,Petrocelli,100,100,100,100,2,2018
235293644,10,RVS22T,3,Miller,92,93,95,97,2,2018
235293644,10,SCS22,3,Garcia,93,96,94,94,2,2018
235461415,10,AUS22,9,Barratt,93,95,97,97,2,2018
235461415,10,EES86,1,Edmonds,91,96,95,95,2,2018
235461415,10,HGS43,3,Landi,93,90,91,91,2,2018
235461415,10,HGS44,3,Landi,93,90,91,91,2,2018
235461415,10,MRS22,5,Chen,98,97,95,95,2,2018
235461415,10,PPS84,8,Petrocelli,94,89,100,95,2,2018
235461415,10,RVS22T,1,Miller,84,88,94,94,2,2018
235461415,10,SCS22,5,Garcia,99,92,96,97,2,2018
237023528,10,AUS22,9,Barratt,45,55,45,45,2,2018
237023528,10,EES86,1,Edmonds,55,55,NS,NS,2,2018
237023528,10,HGS43,6,Landi,70,66,55,55,2,2018
237023528,10,HGS44,6,Landi,70,66,55,55,2,2018
237023528,10,MGS22,3,Huerta,55,55,55,55,2,2018
237023528,10,PPS84,8,Petrocelli,55,55,45,55,2,2018
237023528,10,RVS22T,3,Miller,55,55,45,45,2,2018
237023528,10,SES22,1,DiGiovanna,45,55,,55,2,2018
237401898,10,AUS22,9,Barratt,93,93,91,91,2,2018
237401898,10,EES86,1,Edmonds,90,89,81,81,2,2018
237401898,10,HGS43,6,Landi,85,84,83,83,2,2018
237401898,10,HGS44,6,Landi,85,84,83,83,2,2018
237401898,10,MGS22,3,Huerta,100,98,89,89,2,2018
237401898,10,PPS84,8,Petrocelli,96,100,100,100,2,2018
237401898,10,RVS22T,3,Miller,65,85,94,94,2,2018
237401898,10,SES22,1,DiGiovanna,86,74,,80,2,2018
237433123,9,EES83,3,Flood,84,87,82,82,2,2018
237433123,9,EES84,3,Flood,84,87,82,82,2,2018
237433123,9,MGS22,8,Huerta,87,81,78,78,2,2018
237433123,9,PHS22,1,Owens-Edington,65,65,68,68,2,2018
237433123,9,PPS82,2,Petrocelli,78,95,100,92,2,2018
237433123,9,SDS22,6,SOARES,65,65,65,65,2,2018
237433123,9,SES22,1,DiGiovanna,90,81,,76,2,2018
237433123,9,SQS22T,6,ROGERSON,88,83,82,82,2,2018
237512231,9,EES83,1,Flood,73,81,80,80,2,2018
237512231,9,EES84,1,Flood,73,81,80,80,2,2018
237512231,9,MES43,3,Amarante,78,80,67,67,2,2018
237512231,9,MES44,3,Amarante,78,80,67,67,2,2018
237512231,9,PHS22,8,Owens-Edington,71,69,71,71,2,2018
237512231,9,PPS82,9,Petrocelli,100,92,100,98,2,2018
237512231,9,SLS22,5,Kebalo,70,68,72,68,2,2018
237512231,9,SQS22T,6,ROGERSON,68,74,76,76,2,2018
238115612,10,AUS22,6,Barratt,78,84,79,79,2,2018
238115612,10,EES86,5,Edmonds,73,77,80,80,2,2018
238115612,10,HGS43,3,Landi,78,78,80,80,2,2018
238115612,10,HGS44,3,Landi,78,78,80,80,2,2018
238115612,10,MGS22,1,Huerta,60,70,71,71,2,2018
238115612,10,PPS84,5,Petrocelli,91,84,90,86,2,2018
238115612,10,RVS22T,1,Miller,68,78,80,80,2,2018
238115612,10,SES22,8,DiGiovanna,76,77,,69,2,2018
238550735,9,EES83,1,Flood,79,85,83,83,2,2018
238550735,9,EES84,1,Flood,79,85,83,83,2,2018
238550735,9,MES43,3,Cramm,95,92,90,90,2,2018
238550735,9,MES44,3,Cramm,95,92,90,90,2,2018
238550735,9,PHS22,5,Owens-Edington,75,80,78,78,2,2018
238550735,9,PPS82,5,Petrocelli,91,97,100,96,2,2018
238550735,9,SLS22,8,Kebalo,88,88,90,90,2,2018
238550735,9,SQS22T,6,ROGERSON,73,76,76,76,2,2018
239052996,12,FSS65,5,HOWELL,98,87,,90,2,2018
239052996,12,FSS66,8,HOWELL,98,87,,90,2,2018
239052996,12,HVS11,6,Abalyan,93,94,88,88,2,2018
239052996,12,PPS88,3,Joyce,95,98,96,100,2,2018
239052996,12,RQS44T,3,MIDDLETON,100,,75,75,2,2018
239052996,12,SKS22X,3,MOSTE,100,100,94,94,2,2018
239543150,12,FSS65X,1,Quintanilla,85,89,86,86,2,2018
239543150,12,FSS66X,3,Quintanilla,85,89,86,86,2,2018
239543150,12,HVS11,1,Abalyan,81,86,80,80,2,2018
239543150,12,PPS88,4,Joyce,95,94,92,92,2,2018
239543150,12,RQS44T,3,MIDDLETON,100,,78,78,2,2018
239543150,12,SPS22,6,MOSTE,89,90,79,79,2,2018
239594286,11,EES88X,1,Radcliffe,94,95,95,95,2,2018
239594286,11,FSS62,5,HOWELL,100,100,,100,2,2018
239594286,11,HUS22,6,Villa,90,93,91,91,2,2018
239594286,11,MPS22,3,KARAVITIS,89,91,92,92,2,2018
239594286,11,PPS86,8,Joyce,95,96,89,89,2,2018
239594286,11,RQS42T,9,MIDDLETON,100,,100,100,2,2018
239594286,11,SPS22,3,MOSTE,90,93,94,94,2,2018
239947898,9,EES83,3,Flood,69,70,70,70,2,2018
239947898,9,EES84,3,Flood,69,70,70,70,2,2018
239947898,9,MES43,6,Cramm,60,68,72,72,2,2018
239947898,9,MES44,8,Cramm,60,68,72,72,2,2018
239947898,9,PHS22,1,Owens-Edington,55,70,65,65,2,2018
239947898,9,PPS82,2,Petrocelli,75,87,90,88,2,2018
239947898,9,SLS22,1,Kebalo,76,75,75,75,2,2018
239947898,9,SQS22T,6,ROGERSON,61,71,70,70,2,2018
240039024,10,AUS22,9,Barratt,78,80,76,76,2,2018
240039024,10,EES86,1,Edmonds,78,77,74,74,2,2018
240039024,10,HGS43,6,Landi,85,81,84,84,2,2018
240039024,10,HGS44,6,Landi,85,81,84,84,2,2018
240039024,10,MGS22,3,Huerta,96,91,88,88,2,2018
240039024,10,PPS84,8,Petrocelli,82,93,100,89,2,2018
240039024,10,RVS22T,3,Miller,84,94,94,94,2,2018
240039024,10,SES22,1,DiGiovanna,77,78,,79,2,2018
240873893,10,AUS22,5,Barratt,76,81,81,81,2,2018
240873893,10,EES86,3,Edmonds,70,72,74,74,2,2018
240873893,10,HGS43,1,Ferrari,70,68,65,65,2,2018
240873893,10,HGS44,1,Ferrari,70,68,65,65,2,2018
240873893,10,MGS22,8,Huerta,65,65,55,55,2,2018
240873893,10,PPS84,5,Petrocelli,75,81,80,81,2,2018
240873893,10,RVS22T,3,Miller,70,74,79,79,2,2018
243370657,9,EES83,1,Flood,87,89,86,86,2,2018
243370657,9,EES84,1,Flood,87,89,86,86,2,2018
243370657,9,MES43,3,Amarante,98,95,90,90,2,2018
243370657,9,MES44,3,Amarante,98,95,90,90,2,2018
243370657,9,PHS22,5,Owens-Edington,88,84,85,85,2,2018
243370657,9,PPS82,6,Petrocelli,100,100,100,100,2,2018
243370657,9,SLS22,5,Kebalo,85,81,85,85,2,2018
243370657,9,SQS22T,8,ROGERSON,93,90,93,93,2,2018
243703584,9,EES83,3,AHN-PARK,92,93,93,93,2,2018
243703584,9,EES84,3,AHN-PARK,92,93,93,93,2,2018
243703584,9,MGS22,6,Huerta,84,83,85,85,2,2018
243703584,9,PHS22,1,Owens-Edington,83,94,92,92,2,2018
243703584,9,PPS82,2,Petrocelli,93,100,90,97,2,2018
243703584,9,SDS22,6,SOARES,76,87,89,89,2,2018
243703584,9,SLS22,1,Kebalo,93,95,95,95,2,2018
243703584,9,SQS22T,8,ROGERSON,83,86,91,91,2,2018
243991627,9,EES83,1,Flood,69,81,77,77,2,2018
243991627,9,EES84,1,Flood,69,81,77,77,2,2018
243991627,9,MES43,3,Cramm,82,84,82,82,2,2018
243991627,9,MES44,3,Cramm,82,84,82,82,2,2018
243991627,9,PHS22,5,Owens-Edington,55,67,67,67,2,2018
243991627,9,PPS82,5,Petrocelli,100,100,93,100,2,2018
243991627,9,SLS22,8,Kebalo,55,60,65,65,2,2018
243991627,9,SQS22T,6,ROGERSON,55,65,65,65,2,2018
244416301,9,EES83,1,Flood,89,89,90,90,2,2018
244416301,9,EES84,1,Flood,89,89,90,90,2,2018
244416301,9,MES43,3,Cramm,99,97,95,95,2,2018
244416301,9,MES44,3,Cramm,99,97,95,95,2,2018
244416301,9,PHS22,5,Owens-Edington,92,95,96,96,2,2018
244416301,9,PPS82,5,Petrocelli,100,97,100,99,2,2018
244416301,9,SLS22,8,Kebalo,95,93,93,93,2,2018
244416301,9,SQS22T,6,ROGERSON,96,94,100,100,2,2018
244736369,10,AUS22,6,Barratt,98,95,92,92,2,2018
244736369,10,EES86,5,Edmonds,91,90,86,86,2,2018
244736369,10,HGS43,3,Landi,84,84,86,86,2,2018
244736369,10,HGS44,3,Landi,84,84,86,86,2,2018
244736369,10,MGS22,8,Huerta,76,75,77,77,2,2018
244736369,10,PPS84,5,Petrocelli,91,91,93,87,2,2018
244736369,10,RVS22T,1,Miller,100,88,90,90,2,2018
244736369,10,SES22,1,DiGiovanna,86,79,,77,2,2018
244846424,10,AUS22,9,Barratt,100,97,94,94,2,2018
244846424,10,EES86,1,Edmonds,87,90,90,90,2,2018
244846424,10,HGS43,6,Landi,87,87,87,87,2,2018
244846424,10,HGS44,6,Landi,87,87,87,87,2,2018
244846424,10,MGS22,3,Huerta,94,85,81,82,2,2018
244846424,10,PPS84,8,Petrocelli,68,88,92,80,2,2018
244846424,10,RVS22T,3,Miller,73,81,94,94,2,2018
244846424,10,SES22,1,DiGiovanna,91,87,,84,2,2018
244846432,10,AUS22,9,Barratt,67,72,75,75,2,2018
244846432,10,EES86,3,Edmonds,81,80,76,76,2,2018
244846432,10,HGS43,6,Landi,76,74,77,77,2,2018
244846432,10,HGS44,6,Landi,76,74,77,77,2,2018
244846432,10,MGS22,1,Huerta,65,65,66,66,2,2018
244846432,10,PPS84,8,Petrocelli,96,96,95,96,2,2018
244846432,10,RVS22T,3,Miller,74,71,78,78,2,2018
244846432,10,SES22,1,DiGiovanna,79,66,,65,2,2018
244846531,10,AUS22,2,Barratt,99,99,99,99,2,2018
244846531,10,EES86,1,Edmonds,92,91,91,91,2,2018
244846531,10,HGS43,6,Landi,85,86,90,90,2,2018
244846531,10,HGS44,6,Landi,85,86,90,90,2,2018
244846531,10,MGS22,3,Huerta,80,80,81,83,2,2018
244846531,10,PPS84,1,Petrocelli,100,99,100,99,2,2018
244846531,10,RVS22T,3,Miller,100,100,98,100,2,2018
244846531,10,SCS22,8,Garcia,89,86,88,88,2,2018
244846549,10,AUS22,6,Barratt,94,93,79,79,2,2018
244846549,10,EES86,5,Edmonds,66,70,70,70,2,2018
244846549,10,HGS43,3,Landi,85,85,86,86,2,2018
244846549,10,HGS44,3,Landi,85,85,86,86,2,2018
244846549,10,MGS22,8,Huerta,74,76,65,65,2,2018
244846549,10,PPS84,5,Petrocelli,74,82,75,82,2,2018
244846549,10,RVS22T,1,Miller,55,82,79,79,2,2018
244846549,10,SES22,1,DiGiovanna,90,67,,65,2,2018
244846556,10,AUS22,6,Barratt,100,99,100,100,2,2018
244846556,10,EES86,5,Edmonds,94,93,95,95,2,2018
244846556,10,HGS43,3,Ferrari,92,92,91,91,2,2018
244846556,10,HGS44,3,Ferrari,92,92,91,91,2,2018
244846556,10,MGS22,8,Huerta,100,96,96,98,2,2018
244846556,10,PPS84,5,Petrocelli,84,87,90,87,2,2018
244846556,10,RVS22T,1,Miller,100,100,95,95,2,2018
244846556,10,SES22,1,DiGiovanna,96,97,,97,2,2018
246051965,9,EES83,1,Flood,90,93,93,93,2,2018
246051965,9,EES84,1,Flood,90,93,93,93,2,2018
246051965,9,MES43,3,Cramm,99,100,99,99,2,2018
246051965,9,MES44,3,Cramm,99,100,99,99,2,2018
246051965,9,PHS22,5,Owens-Edington,100,100,100,100,2,2018
246051965,9,PPS82,5,Petrocelli,100,97,100,99,2,2018
246051965,9,SLS22,8,Kebalo,99,99,100,100,2,2018
246051965,9,SQS22T,6,ROGERSON,99,99,100,100,2,2018
246600597,11,ANS22,1,Anastas,60,60,55,55,2,2018
246600597,11,EES86,8,Edmonds,65,60,55,55,2,2018
246600597,11,FSS62,5,Quintanilla,72,70,66,66,2,2018
246600597,11,MRS22,1,Chen,55,55,55,55,2,2018
246600597,11,PHS11,3,Owens-Edington,45,55,55,55,2,2018
246600597,11,PPS86,3,Joyce,83,78,73,73,2,2018
246600597,11,RQS42T,3,MIDDLETON,85,,72,72,2,2018
246600597,11,SLS22,5,Kebalo,70,60,65,65,2,2018
246884522,9,EES83,6,AHN-PARK,94,96,95,95,2,2018
246884522,9,EES84,6,AHN-PARK,94,96,95,95,2,2018
246884522,9,MES43,3,Amarante,94,96,94,94,2,2018
246884522,9,MES44,3,Amarante,94,96,94,94,2,2018
246884522,9,PHS22,8,Owens-Edington,94,95,90,90,2,2018
246884522,9,PPS82,9,Petrocelli,93,100,95,100,2,2018
246884522,9,SLS22,1,Kebalo,92,92,94,84,2,2018
246884522,9,SQS22T,1,ROGERSON,87,90,93,93,2,2018
247918956,11,EES86,8,Edmonds,55,55,55,55,2,2018
247918956,11,FSS62,1,HOWELL,71,80,,75,2,2018
247918956,11,HGS43,3,Ferrari,55,55,55,55,2,2018
247918956,11,HGS44,3,Ferrari,55,55,55,55,2,2018
247918956,11,MGS22,6,Huerta,55,55,55,55,2,2018
247918956,11,PPS86,1,Joyce,95,86,66,66,2,2018
247918956,11,RQS42T,1,MIDDLETON,80,,65,65,2,2018
247918956,11,SES22,6,DiGiovanna,69,55,,55,2,2018
248235731,9,EES83,1,Flood,72,81,79,79,2,2018
248235731,9,EES84,1,Flood,72,81,79,79,2,2018
248235731,9,MES43,3,Cramm,NL,60,65,65,2,2018
248235731,9,MES44,3,Cramm,NL,60,65,65,2,2018
248235731,9,PHS22,5,Owens-Edington,NL,65,65,65,2,2018
248235731,9,PPS82,6,Petrocelli,100,98,100,99,2,2018
248235731,9,SLS22,8,Kebalo,NL,60,55,55,2,2018
248235731,9,SQS22T,6,ROGERSON,55,65,70,70,2,2018
202994331,12,EES21,1,Radcliffe,,70,,69,1,2019
202994331,12,HES11,3,Abalyan,,83,,75,1,2019
202994331,12,MPS21,5,SOARES,70,73,,73,1,2019
202994331,12,PPS87,9,Joyce,82,90,,70,1,2019
202994331,12,RQS43T,8,Maretsky,94,91,,91,1,2019
202994331,12,SKS21XP,1,MOSTE,66,55,,65,1,2019
202994331,12,SQS21QA,6,Bianchi,93,99,,95,1,2019
203532015,9,EES81,6,AHN-PARK,75,76,,74,1,2019
203532015,9,EES82,8,AHN-PARK,75,76,,74,1,2019
203532015,9,FSS61,3,Kibblewhite,68,65,,65,1,2019
203532015,9,MGS21,1,Huerta,71,79,,77,1,2019
203532015,9,PHS21,7,Owens-Edington,92,83,,74,1,2019
203532015,9,PPS81,6,Petrocelli,100,100,,100,1,2019
203532015,9,SLS21,3,Kebalo,81,80,,80,1,2019
203532015,9,SQS21T,1,ROGERSON,88,93,,91,1,2019
203729280,12,AJS21,5,Barratt,88,79,,69,1,2019
203729280,12,ANS21,8,Anastas,,,,69,1,2019
203729280,12,EES21,3,Radcliffe,,NL,,P,1,2019
203729280,12,PHS21,2,Owens-Edington,85,65,,65,1,2019
203729280,12,PPS81,1,Petrocelli,77,60,,65,1,2019
203729280,12,RQS21,3,ANTONELLI,,,,P,1,2019
204338875,9,EES81,1,AHN-PARK,67,65,,66,1,2019
204338875,9,EES82,1,AHN-PARK,67,65,,66,1,2019
204338875,9,MES41,3,Cramm,77,75,,69,1,2019
204338875,9,MES42,3,Cramm,77,75,,69,1,2019
204338875,9,PHS21,9,Owens-Edington,85,72,,70,1,2019
204338875,9,PPS81,8,Petrocelli,100,90,,94,1,2019
204338875,9,SLS21,5,Kebalo,67,70,,68,1,2019
204338875,9,SQS21T,6,ROGERSON,82,82,,81,1,2019
205557192,12,EES81,3,Flood,,,,,1,2019
205557192,12,EES82,3,Flood,,,,,1,2019
205557192,12,HGS41,1,Villa,,,,,1,2019
205557192,12,HGS42,1,Villa,,,,,1,2019
205557192,12,MES41,6,Amarante,,,,,1,2019
205557192,12,MES42,8,Amarante,,,,,1,2019
205557192,12,PHS21,7,Owens-Edington,,,,,1,2019
205557192,12,PPS81,6,Petrocelli,,,,,1,2019
205740780,12,EES21,3,Radcliffe,55,55,,55,1,2019
205740780,12,HES11,6,Abalyan,55,55,65,65,1,2019
205740780,12,MES41,6,Amarante,NS,NS,,NS,1,2019
205740780,12,MES42,8,Amarante,NS,NS,,NS,1,2019
205740780,12,RQS21,1,ANTONELLI,,,,P,1,2019
205969975,12,EES21,3,Radcliffe,72,67,,73,1,2019
205969975,12,FSS63,1,Quintanilla,74,76,,75,1,2019
205969975,12,FSS64,5,Quintanilla,74,76,,75,1,2019
205969975,12,HES11,6,Abalyan,74,71,,70,1,2019
205969975,12,MPS21,3,SOARES,80,74,,75,1,2019
205969975,12,PPS87,9,Joyce,98,91,,91,1,2019
205969975,12,RQS43T,8,Maretsky,78,78,,79,1,2019
